Province,City,Barangay,Street_Subdivision,Vicinity,Classification,Zonal_Value,DO_No,Effectivity_Date,Source
UNKNOWN,UNKNOWN,UNKNOWN,CONDOMINIUM - LOW COST,LOW COST,RC,40000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,BUREAU OF INTERNAL REVENUE,LOW COST,nan,,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,SCHEDULE OF RECOMMENDED ZONAL VALUES OF REAL PROPERTIES,LOW COST,nan,,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,"Revenue Region No. 13, Cebu City",LOW COST,nan,,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,"Revenue District Office No. 82, Cebu City - South",LOW COST,nan,,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,"Revenue District Office No. 82, Cebu City - South",LOW COST,nan,,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,"Revenue District Office No. 82, Cebu City - South",LOW COST,nan,,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,Province                         : CEBU,LOW COST,nan,,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,City/Municipality              : CEBU CITY SOUTH,LOW COST,nan,,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALASKA MAMBALING,S.I.R PROJECT SITE - INTERIOR,RR,80000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,B ARANAS EXT.,CORNER N. BACALSO AVENUE,CR,13500.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,B ARANAS EXT.,N. BACALSO AVE..-CARLOCK,RR,13500.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,B ARANAS EXT. : INTERIOR,N. BACALSO AVE..-CARLOCK,RR,13500.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,C.PADILLA ST.,KINALUMSAN RIVER - CARLOCK,RR,11000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,CARLOCK STREET,C PADILLA - TUPAZ,CR,13500.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,CARLOCK STREET,TRES DE ABRIL-PADILLA,RR,11000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,CLIMACO FELICIDAD,TRES DE ABRIL-PADILLA,CR,13500.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,CLIMACO FELICIDAD,TRES DE ABRIL-PADILLA,RR,11000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,FATIMA 1ST.STREET,TRES DE ABRIL-PADILLA,CR,13500.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,FATIMA 1ST.STREET,TRES DE ABRIL-PADILLA,RR,11500.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,N. BACALSO AVE.(RIZAL AVE),KINALUMSAN-TRES DE ABRIL,CR,23500.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,N. BACALSO AVE.(RIZAL AVE),KINALUMSAN-TRES DE ABRIL,RR,20000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,R PADILLA ST/FATIMA,N BACALSO-C PADILLA,CR,13500.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,R PADILLA ST/FATIMA,N BACALSO-C PADILLA,RR,11000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,R PADILLA ST/FATIMA: INTERIOR,INTERIOR,RR,10000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,RD TO SITIO ALASKA,INTERIOR,RR,11000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,"SANCHEZ,PAULINO R. STREET",INTERIOR,CR,13500.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,"SANCHEZ,PAULINO R. STREET",INTERIOR,RR,11000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,"SANCHEZ,PAULINO R. STREET",INTERIOR,RR,80000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,SPOLARIUM ST,CARLOCK-C PADILLA,RR,13500.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,TRES DE ABRIL,COR. N. BACALSO AVE.NUE,CR,13000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,TRES DE ABRIL,COR. N. BACALSO AVE.NUE,RR,16500.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,TRES DE ABRIL,INTERIOR,RR,11000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL OTHER STREETS,INTERIOR,CR,16000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL OTHER STREETS,INTERIOR,RR,10000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL OTHER STREETS,INTERIOR,RR,8000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,CONDOMINIUM - HIGH END,INTERIOR,CC,95000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,CONDOMINIUM - HIGH END,INTERIOR,RC,75000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,CONDOMINIUM - HIGH END,INTERIOR,PS,45000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,CONDOMINIUM - LOW COST,INTERIOR,RC,40000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,CONDOMINIUM - LOW COST,INTERIOR,nan,,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,CONDOMINIUM - LOW COST,INTERIOR,nan,,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,Province                         : CEBU,INTERIOR,nan,,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,City/Municipality              : CEBU CITY SOUTH,INTERIOR,nan,,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,"DON ESCAÑO, MAMERTO STREET",V I C I N I T Y,CR,35000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,EL FILIBUSTERISMO ST,MAGALLANES-PLARIDEL,CR,29000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,ERMITA BEACH RD,KAWIT-SIR PROJ (SITIO KAWIT),RR,19500.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,ERMITA BEACH RD,ERMITA PROPER - SIR PROJECT (SITIO ERMITA),CR,25000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,F CALDERON ST,MAGALLANES-PROGRESSO,CR,32500.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,F CALDERON ST,MAGALLANES-QUEZON BLVD.,CR,32500.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,F GONZALES ST,MAGALLANES - WHARF,CR,36500.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,KAWIT ST,N ME TANGERE- M ESCANO,CR,30000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,LEON KILAT ST,MAGALLANES-QUEZON BLVD,CR,31000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,LINCOLN ST,CALDERON-PLARIDEL,CR,35000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,LINCOLN ST,CALDERON-F GONZALES,CR,35000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,M.C. BRIONES ST,M ESCANO-F GONZALES,CR,36900.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,MAGALLANES ST,FORBES-M ESCANO,CR,43500.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,MAGALLANES ST,GUADALUPE RIVER-M ESCANO,CR,44000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,MAGALLANES ST,M ESCANO-PLARIDEL,CR,40000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,MAGALLANES ST,LEON KILAT-MANALILI ST,CR,40500.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,MANALILI ST.,MAGALLANES-PROGRESO,CR,35000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,NOLI ME TANGERE ST,MAGALLANES-KAWIT,CR,26900.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,PLARIDEL ST,MAGALLANES-PROGRESSO,CR,35000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROGRESO ST,CALDERON-PLARIDEL,CR,29500.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,QUEZON BLVD,M ESCANO-F GONZALES,CR,29900.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,QUEZON BLVD,M ESCANO-PLARIDEL EXT. (SITIO BATO),RR,20000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,VECO INDUSTRIAL COMPOUND,M ESCANO-PLARIDEL EXT. (SITIO BATO),I,15000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL OTHER STREETS,M ESCANO-PLARIDEL EXT. (SITIO BATO),CR,25000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL OTHER STREETS,M ESCANO-PLARIDEL EXT. (SITIO BATO),RR,19500.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL OTHER STREETS,M ESCANO-PLARIDEL EXT. (SITIO BATO),I,15000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL OTHER STREETS,INTERIOR,RR,14000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,CONDOMINIUM - HIGH END,INTERIOR,CC,95000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,CONDOMINIUM - HIGH END,INTERIOR,RC,75000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,CONDOMINIUM - HIGH END,INTERIOR,PS,45000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,CONDOMINIUM - LOW COST,INTERIOR,RC,40000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,CONDOMINIUM - LOW COST,INTERIOR,nan,,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,BUREAU OF INTERNAL REVENUE,INTERIOR,nan,,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,SCHEDULE OF RECOMMENDED ZONAL VALUES OF REAL PROPERTIES,INTERIOR,nan,,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,"Revenue Region No. 13, Cebu City",INTERIOR,nan,,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,"Revenue District Office No. 82, Cebu City - South",INTERIOR,nan,,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,"Revenue District Office No. 82, Cebu City - South",INTERIOR,nan,,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,"Revenue District Office No. 82, Cebu City - South",INTERIOR,nan,,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,Province                         : CEBU,INTERIOR,nan,,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,City/Municipality              : CEBU CITY SOUTH,INTERIOR,nan,,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,ANDRES ABELLANA ST.,BACAYO-M. VELEZ ST.,RR,20000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,B. RODRIGUEZ ST.,V. RAMA BRIDGE,CR,32500.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,B. RODRIGUEZ ST.,V. RAMA BRIDGE,RR,25000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,"BRIONES, CONCEPCION G. STREET",V. RAMA BRIDGE,RR,12000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,CABAJAR ST,R ALAURA-V RAMA AVE,RR,17600.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,CABALLES STREET,R ALAURA-V RAMA AVE,RR,18000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,CHRISTINE OPORTO STREET,R ALAURA-V RAMA AVE,RR,12000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,CLEVELAND STREET,R ALAURA-V RAMA AVE,RR,18000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,"DATAN, PLACIDO STREET",R ALAURA-V RAMA AVE,RR,18000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,EMILIO OSMENA ST,R ALAURA-V RAMA AVE,CR,22000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,EMILIO OSMENA ST,R ALAURA-V RAMA AVE,RR,17500.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,"FILETEO, CESAR STREET",R ALAURA-V RAMA AVE,RR,13000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,GAUDALUPE OPRRA ROAD,R ALAURA-V RAMA AVE,RR,12000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,GOODSHEPHERD ROAD,R ALAURA-V RAMA AVE,RR,12000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,GUADALUPE ROTUNDA,R ALAURA-V RAMA AVE,CR,22000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,HAPPY VALLEY ROAD,R ALAURA-V RAMA AVE,CR,22500.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,HAPPY VALLEY ROAD,R ALAURA-V RAMA AVE,RR,20000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,HORSE SHOE DRIVE,R ALAURA-V RAMA AVE,RR,20000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,J FORTICH ST.,R ALAURA-V RAMA AVE,CR,20000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,J FORTICH ST.,M VELEZ ST,RR,20000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,JULIO DIAZ ST.,M VELEZ ST,RR,20000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,KAMUNGGAYAN (V.RAMA),M VELEZ ST,CR,22500.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,KAMUNGGAYAN (V.RAMA),QUIJADA ST.,RR,20000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,L BACAYO ST,QUIJADA ST.,CR,16000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,L. BACAYO ST.,QUIJADA ST.,RR,15000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,"LABOS,ESCOLASTICO STREET",QUIJADA ST.,RR,15000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,LOMBOY STREET,QUIJADA ST.,RR,15000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,M VELEZ ST,QUIJADA ST.,CR,30000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,M VELEZ ST,LABANGON-GD SHEPHERD,RR,20000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,M VELEZ ST,GOOD SHEPHERD-V RAMA,RR,15500.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,M VELEZ ST,V RAMA-BRIDGE,CR,30000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,PIARIST FATHER ROAD,INTERIOR,RR,8000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,POSADAS,CORNER V. RAMA AVE.,RR,20000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,POSADAS,ST.MICHAEL DRIVE,RR,22500.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,PRINCE ROAD,ST.MICHAEL DRIVE,RR,19000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,QUARTER STREET,ST.MICHAEL DRIVE,RR,18000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,R DUTERTE ST,ST.MICHAEL DRIVE,CR,22500.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,R DUTERTE ST,FORTICH STREET,RR,20000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,RED SHOE DRIVE,FORTICH STREET,RR,18000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,"REP.RAFOLS,NICOLAS STREET",FORTICH STREET,RR,19000.0,16-2020,2020-07-04 00,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
